Site,bucket_name,bucket_position,tow,ring_size_mm,washer_type,ring_type,count,scallop_shell_height_mm,predicted_mw_g
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,97.94,17.9
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,104.66,21.8
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,90.13,14.0
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,93.42,15.6
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,94.79,16.3
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,96.42,17.1
West Point,BUCKET10_47,10,47,82.6,R,82.6R,1,75.12,8.2
West Point,BUCKET10_48,10,48,82.6,R,82.6R,1,109,24.5
West Point,BUCKET10_48,10,48,82.6,R,82.6R,1,93.96,15.8
West Point,BUCKET10_48,10,48,82.6,R,82.6R,1,84.54,11.6
West Point,BUCKET10_48,10,48,82.6,R,82.6R,1,102.44,20.4
West Point,BUCKET10_49,10,49,82.6,R,82.6R,1,101.27,19.7
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,92.45,15.1
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,97.98,17.9
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,95.13,16.4
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,88.67,13.4
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,88.43,13.2
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,92.02,14.9
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,77.73,9.1
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,92.24,15.0
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,78.36,9.3
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,95.77,16.8
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,99.21,18.6
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,105.47,22.3
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,81.23,10.3
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,71.61,7.1
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,92.76,15.2
West Point,BUCKET10_5,10,5,82.6,R,82.6R,1,74.95,8.1
West Point,BUCKET10_50,10,50,82.6,R,82.6R,1,102.51,20.5
West Point,BUCKET10_50,10,50,82.6,R,82.6R,1,102.3,20.3
West Point,BUCKET10_50,10,50,82.6,R,82.6R,1,87.05,12.6
West Point,BUCKET10_51,10,51,82.6,R,82.6R,1,99.56,18.8
West Point,BUCKET10_51,10,51,82.6,R,82.6R,1,99.98,19.0
West Point,BUCKET10_51,10,51,82.6,R,82.6R,1,78.62,9.4
West Point,BUCKET10_51,10,51,82.6,R,82.6R,1,79.82,9.8
West Point,BUCKET10_51,10,51,82.6,R,82.6R,1,80.01,9.9
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,102.29,20.3
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,90.26,14.1
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,72.58,7.4
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,100.39,19.2
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,109.35,24.8
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,96.51,17.1
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,82.37,10.7
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,102.67,20.6
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,72.23,7.3
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,69.56,6.5
West Point,BUCKET10_52,10,52,82.6,R,82.6R,1,73.33,7.6
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,108.19,24.0
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,90.65,14.2
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,94.55,16.1
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,102.77,20.6
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,85.95,12.2
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,84.91,11.8
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,66.85,5.8
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,66.88,5.8
West Point,BUCKET10_53,10,53,82.6,R,82.6R,1,56.68,3.6
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,103.81,21.2
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,97.69,17.8
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,97.93,17.9
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,104.74,21.8
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,99.77,18.9
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,108.12,23.9
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,95.65,16.7
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,87.33,12.8
West Point,BUCKET10_54,10,54,82.6,R,82.6R,1,85.22,11.9
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,106.93,23.2
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,100.08,19.1
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,83.88,11.3
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,94.78,16.2
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,91.85,14.8
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,86.66,12.5
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,96.03,16.9
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,48.1,2.2
West Point,BUCKET10_55,10,55,82.6,R,82.6R,1,49.68,2.4
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,93.74,15.7
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,90.91,14.4
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,84.16,11.5
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,91.37,14.6
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,86.55,12.4
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,81.96,10.6
West Point,BUCKET10_56,10,56,82.6,R,82.6R,1,71.69,7.1
West Point,BUCKET10_57,10,57,82.6,R,82.6R,1,82.06,10.6
West Point,BUCKET10_57,10,57,82.6,R,82.6R,1,77.79,9.1
West Point,BUCKET10_57,10,57,82.6,R,82.6R,1,83.89,11.3
West Point,BUCKET10_57,10,57,82.6,R,82.6R,1,80.98,10.2
West Point,BUCKET10_57,10,57,82.6,R,82.6R,1,80.18,9.9
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,102.33,20.4
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,96.15,16.9
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,94.46,16.1
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,105.09,22.0
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,93.86,15.8
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,93.45,15.6
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,85.05,11.8
West Point,BUCKET10_58,10,58,82.6,R,82.6R,1,92.04,14.9
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,97.58,17.7
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,76.31,8.6
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,99.09,18.5
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,83.41,11.2
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,107.58,23.6
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,91.85,14.8
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,94.42,16.1
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,87.22,12.7
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,91.48,14.6
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,82.17,10.7
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,82.43,10.8
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,95.16,16.4
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,83.16,11.1
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,100.7,19.4
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,101.17,19.7
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,95.23,16.5
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,84.51,11.6
West Point,BUCKET10_59,10,59,82.6,R,82.6R,1,83.97,11.4
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,89.39,13.7
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,97.86,17.9
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,86.95,12.6
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,101.71,20.0
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,75.15,8.2
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,67.8,6.1
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,94.54,16.1
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,90.83,14.3
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,83.03,11.0
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,95.75,16.7
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,95.44,16.6
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,56.67,3.6
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,85.94,12.2
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,88.05,13.1
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,87.71,12.9
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,78.18,9.2
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,95.7,16.7
West Point,BUCKET10_6,10,6,82.6,R,82.6R,1,68.47,6.2
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,102.51,20.5
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,110.57,25.6
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,104.2,21.5
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,97.09,17.4
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,87.05,12.6
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,92.26,15.0
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,89.9,13.9
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,108.89,24.4
West Point,BUCKET10_60,10,60,82.6,R,82.6R,1,68.89,6.4
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,97.84,17.8
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,68.22,6.2
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,87.36,12.8
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,89.37,13.7
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,85.62,12.0
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,85,11.8
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,90.16,14.0
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,92,14.9
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,75.8,8.4
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,77.46,9.0
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,75.26,8.2
West Point,BUCKET10_7,10,7,82.6,R,82.6R,1,70.77,6.9
West Point,BUCKET10_8,10,8,82.6,R,82.6R,1,108.97,24.5
West Point,BUCKET10_8,10,8,82.6,R,82.6R,1,92.91,15.3
West Point,BUCKET10_8,10,8,82.6,R,82.6R,1,90.69,14.3
West Point,BUCKET10_8,10,8,82.6,R,82.6R,1,88.8,13.4
West Point,BUCKET10_9,10,9,82.6,R,82.6R,1,104.18,21.5
West Point,BUCKET10_9,10,9,82.6,R,82.6R,1,99.5,18.7
West Point,BUCKET10_9,10,9,82.6,R,82.6R,1,90.11,14.0
West Point,BUCKET10_9,10,9,82.6,R,82.6R,1,92.77,15.3
West Point,BUCKET10_9,10,9,82.6,R,82.6R,1,101.97,20.2
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,105,22.0
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,99.05,18.5
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,92.59,15.2
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,96.94,17.4
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,104.35,21.6
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,104.49,21.7
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,97.95,17.9
West Point,BUCKET11_1,11,1,88.9,R,88.9R,1,107.1,23.3
West Point,BUCKET11_10,11,10,88.9,R,88.9R,1,104.7,21.8
West Point,BUCKET11_11,11,11,88.9,R,88.9R,1,101,19.6
West Point,BUCKET11_11,11,11,88.9,R,88.9R,1,93.8,15.8
West Point,BUCKET11_11,11,11,88.9,R,88.9R,1,96,16.9
West Point,BUCKET11_12,11,12,88.9,R,88.9R,1,105.53,22.3
West Point,BUCKET11_12,11,12,88.9,R,88.9R,1,97.28,17.5
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,91.76,14.8
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,96.8,17.3
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,87.23,12.7
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,88.29,13.2
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,92.39,15.1
West Point,BUCKET11_14,11,14,88.9,R,88.9R,1,94.92,16.3
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,102.28,20.3
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,102.64,20.5
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,82.93,11.0
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,87.73,12.9
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,96.68,17.2
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,85.15,11.9
West Point,BUCKET11_15,11,15,88.9,R,88.9R,1,71.35,7.0
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,93.27,15.5
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,101.97,20.2
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,102.05,20.2
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,112.33,26.8
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,88.71,13.4
West Point,BUCKET11_16,11,16,88.9,R,88.9R,1,89.95,13.9
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,94.25,16.0
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,102.84,20.7
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,97.94,17.9
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,100.58,19.4
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,101.11,19.7
West Point,BUCKET11_17,11,17,88.9,R,88.9R,1,88.41,13.2
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,90.95,14.4
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,109.91,25.1
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,94.88,16.3
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,87.64,12.9
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,88.39,13.2
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,73.87,7.8
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,92.36,15.1
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,79.53,9.7
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,95.91,16.8
West Point,BUCKET11_18,11,18,88.9,R,88.9R,1,85.59,12.0
West Point,BUCKET11_19,11,19,88.9,R,88.9R,1,77.44,9.0
West Point,BUCKET11_19,11,19,88.9,R,88.9R,1,99.41,18.7
West Point,BUCKET11_19,11,19,88.9,R,88.9R,1,89.28,13.6
West Point,BUCKET11_19,11,19,88.9,R,88.9R,1,56.09,3.5
West Point,BUCKET11_2,11,2,88.9,R,88.9R,1,93.29,15.5
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,97.72,17.8
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,105.98,22.6
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,96.81,17.3
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,104.04,21.4
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,96.51,17.1
West Point,BUCKET11_20,11,20,88.9,R,88.9R,1,105.35,22.2
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,93.39,15.6
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,114.56,28.4
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,102.71,20.6
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,109.22,24.7
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,114.92,28.7
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,103.68,21.2
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,98.02,17.9
West Point,BUCKET11_21,11,21,88.9,R,88.9R,1,85.12,11.8
West Point,BUCKET11_22,11,22,88.9,R,88.9R,1,75.32,8.3
West Point,BUCKET11_22,11,22,88.9,R,88.9R,1,109.67,25.0
West Point,BUCKET11_22,11,22,88.9,R,88.9R,1,90.49,14.2
West Point,BUCKET11_23,11,23,88.9,R,88.9R,1,106.65,23.0
West Point,BUCKET11_23,11,23,88.9,R,88.9R,1,99.56,18.8
West Point,BUCKET11_23,11,23,88.9,R,88.9R,1,105.64,22.4
West Point,BUCKET11_23,11,23,88.9,R,88.9R,1,104.98,22.0
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,97.81,17.8
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,96.68,17.2
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,93.8,15.8
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,99.78,18.9
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,103.09,20.8
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,87.85,13.0
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,87.51,12.8
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,99.96,19.0
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,101.65,20.0
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,99.35,18.7
West Point,BUCKET11_24,11,24,88.9,R,88.9R,1,99.4,18.7
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,91.93,14.9
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,97.17,17.5
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,93.99,15.9
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,96.34,17.0
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,106.85,23.1
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,103.15,20.8
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,88.78,13.4
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,101.19,19.7
West Point,BUCKET11_25,11,25,88.9,R,88.9R,1,70.53,6.8
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,61.65,4.6
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,100.61,19.4
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,94.12,15.9
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,94.45,16.1
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,100.76,19.5
West Point,BUCKET11_26,11,26,88.9,R,88.9R,1,102.7,20.6
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,107.29,23.4
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,99.71,18.9
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,88.66,13.3
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,88.86,13.4
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,96.85,17.3
West Point,BUCKET11_27,11,27,88.9,R,88.9R,1,87.32,12.8
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,102.99,20.8
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,93.55,15.6
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,95.38,16.6
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,103.08,20.8
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,101.46,19.9
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,91.4,14.6
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,86.06,12.2
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,101.58,19.9
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,101.82,20.1
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,85.75,12.1
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,110.35,25.4
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,88.08,13.1
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,90.67,14.3
West Point,BUCKET11_28,11,28,88.9,R,88.9R,1,59.19,4.1
West Point,BUCKET11_29,11,29,88.9,R,88.9R,1,108.61,24.3
West Point,BUCKET11_29,11,29,88.9,R,88.9R,1,89.78,13.9
West Point,BUCKET11_29,11,29,88.9,R,88.9R,1,64.69,5.3
West Point,BUCKET11_3,11,3,88.9,R,88.9R,1,88.04,13.1
West Point,BUCKET11_3,11,3,88.9,R,88.9R,1,106.4,22.8
West Point,BUCKET11_3,11,3,88.9,R,88.9R,1,94.63,16.2
West Point,BUCKET11_3,11,3,88.9,R,88.9R,1,99.65,18.8
West Point,BUCKET11_30,11,30,88.9,R,88.9R,1,102.27,20.3
West Point,BUCKET11_30,11,30,88.9,R,88.9R,1,92.63,15.2
West Point,BUCKET11_31,11,31,88.9,R,88.9R,1,117.93,30.9
West Point,BUCKET11_31,11,31,88.9,R,88.9R,1,95.91,16.8
West Point,BUCKET11_32,11,32,88.9,R,88.9R,1,99.68,18.8
West Point,BUCKET11_32,11,32,88.9,R,88.9R,1,102.5,20.5
West Point,BUCKET11_32,11,32,88.9,R,88.9R,1,96.55,17.2
West Point,BUCKET11_32,11,32,88.9,R,88.9R,1,95.88,16.8
West Point,BUCKET11_32,11,32,88.9,R,88.9R,1,89.97,13.9
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,97.9,17.9
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,92.98,15.4
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,98.18,18.0
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,94.37,16.0
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,98.63,18.3
West Point,BUCKET11_34,11,34,88.9,R,88.9R,1,93.35,15.5
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,89.45,13.7
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,106.77,23.1
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,108.83,24.4
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,90.86,14.3
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,92.97,15.4
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,81.56,10.4
West Point,BUCKET11_35,11,35,88.9,R,88.9R,1,70.57,6.8
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,101.9,20.1
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,97.83,17.8
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,94.35,16.0
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,108.1,23.9
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,91.34,14.6
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,79.23,9.6
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,100.99,19.6
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,94.94,16.3
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,99.18,18.6
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,94.35,16.0
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,75.94,8.5
West Point,BUCKET11_36,11,36,88.9,R,88.9R,1,93.18,15.5
West Point,BUCKET11_37,11,37,88.9,R,88.9R,1,104.63,21.7
West Point,BUCKET11_39,11,39,88.9,R,88.9R,1,101.38,19.8
West Point,BUCKET11_39,11,39,88.9,R,88.9R,1,103.87,21.3
West Point,BUCKET11_39,11,39,88.9,R,88.9R,1,100.03,19.0
West Point,BUCKET11_39,11,39,88.9,R,88.9R,1,99.96,19.0
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,100,19.0
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,103.37,21.0
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,89.94,13.9
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,93.29,15.5
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,79.12,9.5
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,92.6,15.2
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,91.74,14.8
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,87.84,13.0
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,80.94,10.2
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,100.07,19.1
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,100.92,19.5
West Point,BUCKET11_4,11,4,88.9,R,88.9R,1,88.85,13.4
West Point,BUCKET11_40,11,40,88.9,R,88.9R,1,90.01,14.0
West Point,BUCKET11_40,11,40,88.9,R,88.9R,1,105.28,22.1
West Point,BUCKET11_40,11,40,88.9,R,88.9R,1,95.67,16.7
West Point,BUCKET11_40,11,40,88.9,R,88.9R,1,100.19,19.1
West Point,BUCKET11_40,11,40,88.9,R,88.9R,1,105.86,22.5
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,98.05,18.0
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,102.74,20.6
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,99.98,19.0
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,95.82,16.8
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,102.19,20.3
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,101.59,19.9
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,98.88,18.4
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,110.94,25.8
West Point,BUCKET11_41,11,41,88.9,R,88.9R,1,98.94,18.4
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,105.01,22.0
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,106.54,22.9
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,97.05,17.4
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,105.76,22.4
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,106.09,22.6
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,96.78,17.3
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,103.19,20.9
West Point,BUCKET11_42,11,42,88.9,R,88.9R,1,103.03,20.8
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,108.34,24.1
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,113.33,27.5
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,102.21,20.3
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,94.07,15.9
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,86.25,12.3
West Point,BUCKET11_43,11,43,88.9,R,88.9R,1,92.68,15.2
